name,start,end,location
Rev-sRNA-1198,2441611,2441665,Sense to gene-Rv2178c
Rev-sRNA-1199,2442148,2442200,Sense to gene-Rv2179c
Rev-sRNA-1200,2444563,2444607,Antisense to gene-Rv2181
Rev-sRNA-1202,2445036,2445060,Sense to gene-Rv2182c
Rev-sRNA-1203,2445107,2445250,Sense to gene-Rv2182c
Rev-sRNA-1205,2445587,2445643,Sense to gene-Rv2183c
Rev-sRNA-1206,2446708,2446752,Sense to gene-Rv2184c
Rev-sRNA-1207,2451896,2452291,Intergenic
Rev-sRNA-1208,2452309,2452367,Sense to gene-Rv2190c
Rev-sRNA-1210,2452425,2452835,Sense to gene-Rv2190c
Rev-sRNA-1213,2452884,2453118,Sense to gene-Rv2190c
Rev-sRNA-1214,2453134,2453325,Sense to gene-Rv2190c
Rev-sRNA-1215,2461240,2461321,Antisense to gene-Rv2196
Rev-sRNA-1216,2461333,2461517,Intergenic
Rev-sRNA-1221,2462442,2462488,Sense to gene-Rv2198c
Rev-sRNA-1224,2462790,2462819,Sense to gene-Rv2198c
Rev-sRNA-1225,2462925,2463047,Intergenic
Rev-sRNA-1226,2463137,2463290,Intergenic
Rev-sRNA-1227,2463337,2463465,Sense to gene-Rv2199c
Rev-sRNA-1228,2463473,2463671,Sense to gene-Rv2199c
Rev-sRNA-1229,2463880,2463947,Sense to gene-Rv2200c
Rev-sRNA-1230,2464029,2464165,Sense to gene-Rv2200c
Rev-sRNA-1233,2464248,2464269,Sense to gene-Rv2200c
Rev-sRNA-1234,2464275,2464333,Sense to gene-Rv2200c
Rev-sRNA-1235,2464339,2464377,Sense to gene-Rv2200c
Rev-sRNA-1236,2464421,2464580,Sense to gene-Rv2200c
Rev-sRNA-1237,2464773,2464836,Intergenic
Rev-sRNA-1238,2466977,2467123,Intergenic
Rev-sRNA-1239,2467527,2467733,Sense to gene-Rv2202c
Rev-sRNA-1241,2468024,2468061,Intergenic
Rev-sRNA-1242,2468085,2468186,Intergenic
Rev-sRNA-1243,2468801,2468887,Antisense to gene-Rv2203
Rev-sRNA-1244,2468951,2469115,Sense to gene-Rv2204c
Rev-sRNA-1245,2469192,2469221,Sense to gene-Rv2204c
Rev-sRNA-1246,2469228,2469304,Sense to gene-Rv2204c
Rev-sRNA-1247,2469312,2469362,Intergenic
Rev-sRNA-1248,2469456,2469557,Sense to gene-Rv2205c
Rev-sRNA-1250,2475510,2475567,Sense to gene-Rv2210c
Rev-sRNA-1251,2476553,2476797,Sense to gene-Rv2211c
Rev-sRNA-1252,2477021,2477134,Sense to gene-Rv2211c
Rev-sRNA-1253,2478400,2478515,Antisense to gene-Rv2213
Rev-sRNA-1254,2478588,2478705,Antisense to gene-Rv2213
Rev-sRNA-1255,2479780,2479916,Antisense to gene-Rv2213
Rev-sRNA-1256,2479991,2480067,Sense to gene-Rv2214c
Rev-sRNA-1257,2489210,2489231,Intergenic
Rev-sRNA-1259,2490326,2490424,Sense to gene-Rv2221c
Rev-sRNA-1260,2491579,2491649,Sense to gene-Rv2221c
Rev-sRNA-1261,2492266,2492338,Sense to gene-Rv2221c
Rev-sRNA-1263,2492905,2493032,Sense to gene-Rv2222c
Rev-sRNA-1264,2493240,2493325,Sense to gene-Rv2222c
Rev-sRNA-1265,2493494,2493745,Sense to gene-Rv2222c
Rev-sRNA-1269,2495019,2495060,Sense to gene-Rv2223c
Rev-sRNA-1270,2495269,2495367,Sense to gene-Rv2223c
Rev-sRNA-1271,2495853,2495972,Sense to gene-Rv2224c
Rev-sRNA-1272,2498194,2498368,Antisense to gene-Rv2225
Rev-sRNA-1273,2500379,2500820,Sense to gene-Rvns01
Rev-sRNA-1275,2503794,2503906,Sense to gene-Rv2230c
Rev-sRNA-1276,2505565,2505651,Sense to gene-Rv2231c
Rev-sRNA-1277,2508514,2508581,Sense to gene-Rv2236c
Rev-sRNA-1278,2510157,2510218,Antisense to gene-Rv2237
Rev-sRNA-1279,2510226,2510251,Antisense to gene-Rv2237
Rev-sRNA-1280,2510261,2510412,Intergenic
Rev-sRNA-1281,2510454,2510669,Sense to gene-Rv2237A
Rev-sRNA-1283,2510735,2510764,Sense to gene-Rv2238c
Rev-sRNA-1284,2510897,2510998,Sense to gene-Rv2238c
Rev-sRNA-1285,2511107,2511195,Sense to gene-Rv2238c
Rev-sRNA-1286,2511520,2511572,Sense to gene-Rv2239c
Rev-sRNA-1287,2516217,2516240,Antisense to gene-Rv2242
Rev-sRNA-1288,2529653,2529951,Sense to gene-Rv2256c
Rev-sRNA-1289,2530504,2530548,Sense to gene-Rv2257c
Rev-sRNA-1292,2531337,2531493,Sense to gene-Rv2258c
Rev-sRNA-1293,2531783,2531853,Sense to gene-Rv2258c
Rev-sRNA-1295,2546471,2546494,Intergenic
Rev-sRNA-1296,2546524,2546553,Sense to gene-Rv2274c
Rev-sRNA-1302,2580270,2580328,Intergenic
Rev-sRNA-1303,2581610,2581639,Intergenic
Rev-sRNA-1304,2581645,2581682,Intergenic
Rev-sRNA-1305,2581693,2581718,Intergenic
Rev-sRNA-1306,2585125,2585248,Sense to gene-Rv2313c
Rev-sRNA-1307,2588401,2588422,Sense to gene-Rv2315c
Rev-sRNA-1308,2588602,2588775,Sense to gene-Rv2315c
Rev-sRNA-1309,2599040,2599193,Sense to gene-Rv2326c
Rev-sRNA-1310,2599201,2599225,Sense to gene-Rv2326c
Rev-sRNA-1311,2599664,2599802,Sense to gene-Rv2326c
Rev-sRNA-1312,2599847,2599902,Sense to gene-Rv2326c
Rev-sRNA-1313,2601796,2601889,Antisense to gene-Rv2328
Rev-sRNA-1314,2606905,2606955,Sense to gene-Rv2333c
Rev-sRNA-1315,2606964,2607004,Sense to gene-Rv2333c
Rev-sRNA-1316,2612951,2613043,Intergenic
Rev-sRNA-1317,2613049,2613072,Intergenic
Rev-sRNA-1318,2619388,2619485,Sense to gene-Rvnt25
Rev-sRNA-1319,2621958,2622009,Sense to gene-Rv2343c
Rev-sRNA-1320,2625797,2625993,Sense to gene-Rv2346c
Rev-sRNA-1322,2642557,2642676,Sense to gene-Rv2361c
Rev-sRNA-1323,2643706,2643749,Sense to gene-Rv2362c
Rev-sRNA-1324,2643903,2643960,Sense to gene-Rv2362c
Rev-sRNA-1325,2644202,2644258,Intergenic
Rev-sRNA-1326,2649110,2649291,Sense to gene-Rv2368c
Rev-sRNA-1328,2650014,2650036,Sense to gene-Rv2369c
Rev-sRNA-1329,2652725,2652853,Sense to gene-Rv2372c
Rev-sRNA-1330,2652948,2653075,Sense to gene-Rv2373c
Rev-sRNA-1331,2653965,2654042,Intergenic
Rev-sRNA-1332,2655356,2655423,Antisense to gene-Rv2375
Rev-sRNA-1333,2655577,2655821,Sense to gene-Rv2376c
Rev-sRNA-1334,2655836,2655990,Sense to gene-Rv2376c
Rev-sRNA-1336,2656017,2656157,Sense to gene-Rv2376c
Rev-sRNA-1337,2660247,2660290,Sense to gene-Rv2379c
Rev-sRNA-1339,2662566,2662697,Sense to gene-Rv2380c
Rev-sRNA-1340,2663634,2663732,Sense to gene-Rv2380c
Rev-sRNA-1341,2668807,2668895,Sense to gene-Rv2381c
Rev-sRNA-1342,2674756,2674867,Sense to gene-Rv2383c
Rev-sRNA-1345,2694495,2694531,Sense to gene-Rv2397c
Rev-sRNA-1346,2694540,2694565,Sense to gene-Rv2397c
Rev-sRNA-1347,2695538,2695630,Sense to gene-Rv2398c
Rev-sRNA-1348,2695656,2695727,Sense to gene-Rv2398c
Rev-sRNA-1349,2695775,2695843,Sense to gene-Rv2399c
Rev-sRNA-1350,2696729,2696876,Sense to gene-Rv2400c
Rev-sRNA-1351,2700480,2700507,Intergenic
Rev-sRNA-1353,2703965,2704005,Intergenic
Rev-sRNA-1354,2704013,2704053,Sense to gene-Rv2406c
Rev-sRNA-1355,2704069,2704151,Sense to gene-Rv2406c
Rev-sRNA-1356,2709382,2709418,Sense to gene-Rv2411c
Rev-sRNA-1360,2710250,2710428,Intergenic
Rev-sRNA-1361,2712290,2712364,Sense to gene-Rv2414c
Rev-sRNA-1362,2712843,2712864,Sense to gene-Rv2414c
Rev-sRNA-1363,2712870,2712963,Sense to gene-Rv2415c
Rev-sRNA-1364,2715258,2715367,Sense to gene-Rv2416c
Rev-sRNA-1365,2716390,2716445,Sense to gene-Rv2418c
Rev-sRNA-1366,2716581,2716685,Sense to gene-Rv2418c
Rev-sRNA-1367,2717253,2717417,Sense to gene-Rv2419c
Rev-sRNA-1368,2718116,2718169,Sense to gene-Rv2420c
Rev-sRNA-1369,2718346,2718529,Sense to gene-Rv2421c
Rev-sRNA-1370,2718678,2718750,Sense to gene-Rv2421c
Rev-sRNA-1371,2722187,2722207,Sense to gene-Rv2425c
Rev-sRNA-1376,2722266,2722296,Sense to gene-Rv2425c
Rev-sRNA-1377,2724596,2724712,Sense to gene-Rv2427c
Rev-sRNA-1378,2724884,2724978,Sense to gene-Rv2427c
Rev-sRNA-1379,2727005,2727178,Antisense to gene-Rv2429
Rev-sRNA-1381,2727912,2727977,Intergenic
Rev-sRNA-1382,2728043,2728089,Sense to gene-Rv2431c
Rev-sRNA-1383,2728158,2728245,Sense to gene-Rv2431c
Rev-sRNA-1384,2728329,2728492,Intergenic
Rev-sRNA-1385,2738049,2738158,Sense to gene-Rv2439c
Rev-sRNA-1387,2739292,2739393,Sense to gene-Rv2440c
Rev-sRNA-1388,2739424,2739456,Sense to gene-Rv2440c
Rev-sRNA-1389,2739465,2739510,Sense to gene-Rv2440c
Rev-sRNA-1390,2739721,2739800,Intergenic
Rev-sRNA-1392,2740406,2740495,Intergenic
Rev-sRNA-1395,2741921,2742085,Antisense to gene-Rv2443
Rev-sRNA-1397,2742151,2742441,Sense to gene-Rv2444c
Rev-sRNA-1398,2742471,2742549,Sense to gene-Rv2444c
Rev-sRNA-1399,2742794,2742973,Sense to gene-Rv2444c
Rev-sRNA-1401,2743080,2743237,Sense to gene-Rv2444c
Rev-sRNA-1402,2743262,2743391,Sense to gene-Rv2444c
Rev-sRNA-1403,2743497,2743544,Sense to gene-Rv2444c
Rev-sRNA-1404,2743780,2743881,Sense to gene-Rv2444c
Rev-sRNA-1405,2744256,2744390,Sense to gene-Rv2444c
Rev-sRNA-1407,2744484,2744957,Sense to gene-Rv2444c
Rev-sRNA-1408,2744980,2745226,Intergenic
Rev-sRNA-1409,2745587,2745718,Sense to gene-Rv2445c
Rev-sRNA-1410,2746543,2746635,Sense to gene-Rv2447c
Rev-sRNA-1411,2746664,2746756,Sense to gene-Rv2447c
Rev-sRNA-1412,2747337,2747372,Sense to gene-Rv2447c
Rev-sRNA-1413,2748105,2748183,Sense to gene-Rv2448c
Rev-sRNA-1415,2751606,2751886,Sense to gene-Rv2450c
Rev-sRNA-1417,2751941,2751962,Sense to gene-Rv2450c
Rev-sRNA-1418,2752016,2752079,Sense to gene-Rv2450c
Rev-sRNA-1419,2752260,2752391,Antisense to gene-Rv2451
Rev-sRNA-1420,2753579,2753700,Sense to gene-Rv2454c
Rev-sRNA-1421,2753741,2753887,Sense to gene-Rv2454c
Rev-sRNA-1422,2753901,2753922,Sense to gene-Rv2454c
Rev-sRNA-1423,2753930,2754030,Sense to gene-Rv2454c
Rev-sRNA-1424,2754242,2754269,Sense to gene-Rv2454c
Rev-sRNA-1427,2755015,2755185,Sense to gene-Rv2455c
Rev-sRNA-1428,2755916,2756071,Sense to gene-Rv2455c
Rev-sRNA-1429,2756290,2756353,Sense to gene-Rv2455c
Rev-sRNA-1430,2756411,2756510,Sense to gene-Rv2455c
Rev-sRNA-1431,2756575,2756628,Sense to gene-Rv2455c
Rev-sRNA-1432,2756648,2756671,Sense to gene-Rv2455c
Rev-sRNA-1433,2756682,2756725,Sense to gene-Rv2455c
Rev-sRNA-1435,2758165,2758263,Sense to gene-Rv2457c
Rev-sRNA-1436,2758396,2758494,Sense to gene-Rv2457c
Rev-sRNA-1437,2758545,2758712,Sense to gene-Rv2457c
Rev-sRNA-1438,2758991,2759097,Sense to gene-Rv2457c
Rev-sRNA-1439,2759268,2759517,Sense to gene-Rv2457c
Rev-sRNA-1440,2759529,2759631,Intergenic
Rev-sRNA-1441,2762398,2762535,Intergenic
Rev-sRNA-1442,2762546,2762612,Sense to gene-Rv2460c
Rev-sRNA-1443,2762926,2762951,Sense to gene-Rv2460c
Rev-sRNA-1444,2762965,2763104,Sense to gene-Rv2460c
Rev-sRNA-1445,2763474,2763584,Sense to gene-Rv2461c
Rev-sRNA-1446,2763590,2763610,Sense to gene-Rv2461c
Rev-sRNA-1447,2763661,2763807,Sense to gene-Rv2461c
Rev-sRNA-1450,2764108,2764175,Sense to gene-Rv2462c
Rev-sRNA-1451,2764697,2764952,Sense to gene-Rv2462c
Rev-sRNA-1452,2764967,2765091,Sense to gene-Rv2462c
Rev-sRNA-1456,2765324,2765429,Sense to gene-Rvnt26
Rev-sRNA-1457,2765441,2765503,Intergenic
Rev-sRNA-1458,2765514,2765548,Intergenic
Rev-sRNA-1460,2766219,2766341,Antisense to gene-Rv2463
Rev-sRNA-1461,2767595,2767649,Sense to gene-Rv2464c
Rev-sRNA-1462,2767683,2767708,Sense to gene-Rv2465c
Rev-sRNA-1463,2778137,2778166,Sense to gene-Rv2476c
Rev-sRNA-1464,2779028,2779200,Sense to gene-Rv2476c
Rev-sRNA-1465,2779416,2779578,Sense to gene-Rv2476c
Rev-sRNA-1466,2780006,2780063,Sense to gene-Rv2476c
Rev-sRNA-1468,2781051,2781183,Sense to gene-Rv2476c
Rev-sRNA-1469,2781244,2781353,Sense to gene-Rv2476c
Rev-sRNA-1470,2781566,2781593,Sense to gene-Rv2476c
Rev-sRNA-1471,2781600,2781634,Sense to gene-Rv2476c
Rev-sRNA-1472,2782094,2782138,Sense to gene-Rv2476c
Rev-sRNA-1473,2782770,2782887,Sense to gene-Rv2477c
Rev-sRNA-1475,2782962,2783031,Sense to gene-Rv2477c
Rev-sRNA-1476,2783068,2783151,Sense to gene-Rv2477c
Rev-sRNA-1478,2783264,2783298,Sense to gene-Rv2477c
Rev-sRNA-1479,2783841,2784079,Sense to gene-Rv2477c
Rev-sRNA-1480,2793485,2793550,Sense to gene-Rv2485c
Rev-sRNA-1483,2814765,2814872,Sense to gene-Rv2500c
Rev-sRNA-1486,2817159,2817230,Sense to gene-Rv2502c
Rev-sRNA-1487,2818922,2819010,Sense to gene-Rv2503c
Rev-sRNA-1490,2837129,2837150,Antisense to gene-Rv2519
Rev-sRNA-1491,2839486,2839536,Sense to gene-Rv2522c
Rev-sRNA-1492,2839772,2839871,Sense to gene-Rv2523c
Rev-sRNA-1493,2840103,2840210,Sense to gene-Rv2524c
Rev-sRNA-1494,2840217,2840712,Sense to gene-Rv2524c
Rev-sRNA-1496,2840816,2840910,Sense to gene-Rv2524c
Rev-sRNA-1497,2840926,2841277,Sense to gene-Rv2524c
Rev-sRNA-1498,2841313,2841453,Sense to gene-Rv2524c
Rev-sRNA-1499,2841482,2841544,Sense to gene-Rv2524c
Rev-sRNA-1500,2841607,2841640,Sense to gene-Rv2524c
Rev-sRNA-1502,2841720,2841998,Sense to gene-Rv2524c
Rev-sRNA-1505,2842088,2842164,Sense to gene-Rv2524c
Rev-sRNA-1506,2842190,2842341,Sense to gene-Rv2524c
Rev-sRNA-1507,2842362,2843303,Sense to gene-Rv2524c
Rev-sRNA-1508,2843373,2843420,Sense to gene-Rv2524c
Rev-sRNA-1509,2843434,2843581,Sense to gene-Rv2524c
Rev-sRNA-1510,2843615,2843782,Sense to gene-Rv2524c
Rev-sRNA-1511,2843788,2844031,Sense to gene-Rv2524c
Rev-sRNA-1512,2844056,2844209,Sense to gene-Rv2524c
Rev-sRNA-1513,2844226,2844294,Sense to gene-Rv2524c
Rev-sRNA-1514,2844300,2844366,Sense to gene-Rv2524c
Rev-sRNA-1515,2844373,2844643,Sense to gene-Rv2524c
Rev-sRNA-1517,2844683,2845184,Sense to gene-Rv2524c
Rev-sRNA-1521,2845340,2845466,Sense to gene-Rv2524c
Rev-sRNA-1522,2845514,2845631,Sense to gene-Rv2524c
Rev-sRNA-1524,2845660,2846620,Sense to gene-Rv2524c
Rev-sRNA-1525,2846665,2846785,Sense to gene-Rv2524c
Rev-sRNA-1526,2846970,2847096,Sense to gene-Rv2524c
Rev-sRNA-1527,2847146,2847218,Sense to gene-Rv2524c
Rev-sRNA-1529,2847301,2847458,Sense to gene-Rv2524c
Rev-sRNA-1530,2847482,2847567,Sense to gene-Rv2524c
Rev-sRNA-1531,2847575,2848113,Sense to gene-Rv2524c
Rev-sRNA-1532,2848156,2848603,Sense to gene-Rv2524c
Rev-sRNA-1533,2848650,2849190,Sense to gene-Rv2524c
Rev-sRNA-1535,2849341,2849506,Intergenic
Rev-sRNA-1536,2850383,2850470,Sense to gene-Rv2525c
Rev-sRNA-1537,2858338,2858382,Sense to gene-Rv2533c
Rev-sRNA-1542,2859200,2859229,Sense to gene-Rv2534c
Rev-sRNA-1545,2859434,2859465,Sense to gene-Rv2535c
Rev-sRNA-1546,2860351,2860408,Sense to gene-Rv2535c
Rev-sRNA-1547,2860628,2860812,Antisense to gene-Rv2536
Rev-sRNA-1548,2862019,2862044,Sense to gene-Rv2538c
Rev-sRNA-1550,2862222,2862286,Sense to gene-Rv2538c
Rev-sRNA-1551,2862445,2862487,Sense to gene-Rv2538c
Rev-sRNA-1552,2862909,2862978,Sense to gene-Rv2539c
Rev-sRNA-1554,2865116,2865165,Antisense to gene-Rv2542
Rev-sRNA-1555,2866170,2866197,Antisense to gene-Rv2542
Rev-sRNA-1557,2866230,2866251,Antisense to gene-Rv2542
Rev-sRNA-1558,2866695,2866749,Antisense to gene-Rv2543
Rev-sRNA-1559,2869295,2869369,Sense to gene-Rv2548A
Rev-sRNA-1560,2870242,2870338,Sense to gene-Rv2550c
Rev-sRNA-1561,2871377,2871501,Sense to gene-Rv2552c
Rev-sRNA-1562,2872879,2872948,Sense to gene-Rv2553c
Rev-sRNA-1563,2873090,2873302,Sense to gene-Rv2553c
Rev-sRNA-1564,2873529,2873653,Sense to gene-Rv2554c
Rev-sRNA-1566,2873766,2873803,Sense to gene-Rv2555c
Rev-sRNA-1568,2873982,2874074,Sense to gene-Rv2555c
Rev-sRNA-1570,2874153,2874213,Sense to gene-Rv2555c
Rev-sRNA-1571,2874483,2874558,Sense to gene-Rv2555c
Rev-sRNA-1572,2874564,2874608,Sense to gene-Rv2555c
Rev-sRNA-1573,2875006,2875120,Sense to gene-Rv2555c
Rev-sRNA-1574,2875359,2875463,Sense to gene-Rv2555c
Rev-sRNA-1575,2875565,2875627,Sense to gene-Rv2555c
Rev-sRNA-1576,2875823,2875955,Sense to gene-Rv2555c
Rev-sRNA-1577,2876068,2876160,Sense to gene-Rv2555c
Rev-sRNA-1578,2876400,2876436,Sense to gene-Rv2555c
Rev-sRNA-1579,2876455,2876491,Sense to gene-Rv2555c
Rev-sRNA-1580,2876674,2876836,Sense to gene-Rv2556c
Rev-sRNA-1581,2886478,2886506,Antisense to gene-Rv2566
Rev-sRNA-1582,2886513,2886540,Antisense to gene-Rv2566
Rev-sRNA-1583,2896585,2896709,Sense to gene-Rv2572c
Rev-sRNA-1584,2896917,2897040,Sense to gene-Rv2572c
Rev-sRNA-1585,2900331,2900416,Sense to gene-Rv2576c
Rev-sRNA-1586,2904922,2904986,Sense to gene-Rv2580c
Rev-sRNA-1587,2906050,2906114,Sense to gene-Rv2580c
Rev-sRNA-1588,2907591,2907654,Antisense to gene-Rv2582
Rev-sRNA-1590,2908446,2908545,Sense to gene-Rv2583c
Rev-sRNA-1591,2908709,2908816,Sense to gene-Rv2583c
Rev-sRNA-1593,2909824,2909915,Sense to gene-Rv2583c
Rev-sRNA-1594,2909965,2910149,Sense to gene-Rv2583c
Rev-sRNA-1595,2910562,2910651,Sense to gene-Rv2584c
Rev-sRNA-1596,2911138,2911332,Sense to gene-Rv2585c
Rev-sRNA-1597,2912361,2912417,Sense to gene-Rv2585c
Rev-sRNA-1598,2912854,2912896,Sense to gene-Rv2586c
Rev-sRNA-1599,2912989,2913214,Sense to gene-Rv2586c
Rev-sRNA-1600,2913221,2913243,Sense to gene-Rv2586c
Rev-sRNA-1601,2913405,2913467,Sense to gene-Rv2586c
Rev-sRNA-1602,2913804,2913874,Sense to gene-Rv2586c
Rev-sRNA-1603,2913892,2913974,Sense to gene-Rv2586c
Rev-sRNA-1604,2914641,2914724,Sense to gene-Rv2587c
Rev-sRNA-1605,2914922,2914969,Sense to gene-Rv2587c
Rev-sRNA-1607,2915142,2915179,Sense to gene-Rv2587c
Rev-sRNA-1608,2915201,2915270,Sense to gene-Rv2587c
Rev-sRNA-1609,2915632,2915654,Sense to gene-Rv2587c
Rev-sRNA-1612,2916222,2916274,Intergenic
Rev-sRNA-1615,2917512,2917554,Antisense to gene-Rv2589
Rev-sRNA-1617,2924500,2924608,Sense to gene-Rv2593c
Rev-sRNA-1618,2924959,2924993,Sense to gene-Rv2594c
Rev-sRNA-1619,2930560,2930668,Antisense to gene-Rv2602
Rev-sRNA-1620,2930821,2930947,Sense to gene-Rv2603c
Rev-sRNA-1622,2932792,2932816,Sense to gene-Rv2605c
Rev-sRNA-1624,2933189,2933249,Sense to gene-Rv2606c
Rev-sRNA-1628,2937361,2937389,Sense to gene-Rv2609c
Rev-sRNA-1629,2938108,2938181,Sense to gene-Rv2610c
Rev-sRNA-1630,2938359,2938395,Sense to gene-Rv2610c
Rev-sRNA-1632,2938423,2938472,Sense to gene-Rv2610c
Rev-sRNA-1636,2968107,2968214,Antisense to gene-Rv2643
Rev-sRNA-1637,2969483,2969587,Sense to gene-Rvnt31
Rev-sRNA-1638,2973672,2973791,Intergenic
Rev-sRNA-1640,2975827,2975898,Intergenic
Rev-sRNA-1644,2979250,2979286,Sense to gene-Rv2657c
Rev-sRNA-1646,2981940,2982053,Antisense to gene-Rv2663
Rev-sRNA-1647,2982061,2982087,Antisense to gene-Rv2663
Rev-sRNA-1648,2983009,2983078,Intergenic
Rev-sRNA-1651,2986583,2986649,Sense to gene-Rv2670c
Rev-sRNA-1652,2992129,2992253,Sense to gene-Rv2676c
Rev-sRNA-1654,2992595,2992625,Sense to gene-Rv2676c
Rev-sRNA-1655,2993750,2993873,Sense to gene-Rv2677c
Rev-sRNA-1656,2997471,2997566,Antisense to gene-Rv2681
Rev-sRNA-1658,3011364,3011423,Intergenic
Rev-sRNA-1659,3013405,3013488,Sense to gene-Rv2696c
Rev-sRNA-1660,3013494,3013884,Sense to gene-Rv2697c
Rev-sRNA-1661,3014385,3014421,Antisense to gene-Rv2698
Rev-sRNA-1662,3014459,3014579,Antisense to gene-Rv2698
Rev-sRNA-1664,3020184,3020287,Sense to gene-Rv2706c
Rev-sRNA-1665,3021481,3021547,Intergenic
Rev-sRNA-1667,3021683,3021710,Sense to gene-Rv2708c
Rev-sRNA-1668,3021729,3021787,Sense to gene-Rv2708c
Rev-sRNA-1669,3023942,3024062,Antisense to gene-Rv2711
Rev-sRNA-1670,3026260,3026334,Antisense to gene-Rv2713
Rev-sRNA-1671,3030549,3030665,Sense to gene-Rv2718c
Rev-sRNA-1672,3031023,3031047,Intergenic
Rev-sRNA-1676,3038619,3038658,Sense to gene-Rv2725c
Rev-sRNA-1677,3038735,3038764,Sense to gene-Rv2725c
Rev-sRNA-1681,3039456,3039502,Sense to gene-Rv2726c
Rev-sRNA-1682,3044373,3044416,Sense to gene-Rv2732c
Rev-sRNA-1684,3044663,3044684,Sense to gene-Rv2732c
Rev-sRNA-1686,3044857,3044908,Sense to gene-Rv2732c
Rev-sRNA-1687,3044916,3044975,Sense to gene-Rv2732c
Rev-sRNA-1688,3045404,3045436,Sense to gene-Rv2733c
Rev-sRNA-1689,3046166,3046198,Sense to gene-Rv2733c
Rev-sRNA-1690,3051322,3051371,Sense to gene-Rv2737c
Rev-sRNA-1692,3051490,3051517,Intergenic
Rev-sRNA-1693,3057292,3057514,Sense to gene-Rv2744c
Rev-sRNA-1695,3058039,3058114,Intergenic
Rev-sRNA-1697,3059734,3059964,Intergenic
Rev-sRNA-1698,3060022,3060148,Sense to gene-Rv2748c
Rev-sRNA-1699,3060165,3060242,Sense to gene-Rv2748c
Rev-sRNA-1700,3060250,3060278,Sense to gene-Rv2748c
Rev-sRNA-1701,3060394,3060450,Sense to gene-Rv2748c
Rev-sRNA-1702,3061520,3061560,Sense to gene-Rv2748c
Rev-sRNA-1704,3061736,3061819,Sense to gene-Rv2748c
Rev-sRNA-1705,3062939,3063062,Antisense to gene-Rv2750
Rev-sRNA-1706,3063078,3063139,Antisense to gene-Rv2750
Rev-sRNA-1707,3063147,3063199,Antisense to gene-Rv2750
Rev-sRNA-1708,3066436,3066547,Sense to gene-Rv2753c
Rev-sRNA-1709,3066595,3066651,Sense to gene-Rv2753c
Rev-sRNA-1711,3066827,3066859,Sense to gene-Rv2753c
Rev-sRNA-1712,3067044,3067072,Sense to gene-Rv2753c
Rev-sRNA-1713,3067078,3067124,Intergenic
Rev-sRNA-1714,3073117,3073209,Sense to gene-Rv2763c
Rev-sRNA-1715,3075382,3075433,Intergenic
Rev-sRNA-1716,3081577,3081651,Sense to gene-Rv2773c
Rev-sRNA-1717,3081665,3081858,Sense to gene-Rv2773c
Rev-sRNA-1718,3082251,3082323,Sense to gene-Rv2773c
Rev-sRNA-1720,3082535,3082625,Sense to gene-Rv2774c
Rev-sRNA-1723,3089103,3089219,Sense to gene-Rv2782c
Rev-sRNA-1724,3089310,3089395,Sense to gene-Rv2782c
Rev-sRNA-1725,3089871,3090023,Sense to gene-Rv2782c
Rev-sRNA-1726,3090099,3090154,Sense to gene-Rv2782c
Rev-sRNA-1728,3090369,3090399,Sense to gene-Rv2783c
Rev-sRNA-1729,3090418,3090449,Sense to gene-Rv2783c
Rev-sRNA-1730,3090974,3091121,Sense to gene-Rv2783c
Rev-sRNA-1731,3091129,3091233,Sense to gene-Rv2783c
Rev-sRNA-1732,3091289,3091314,Sense to gene-Rv2783c
Rev-sRNA-1733,3091323,3091362,Sense to gene-Rv2783c
Rev-sRNA-1734,3091535,3091680,Sense to gene-Rv2783c
Rev-sRNA-1735,3091686,3091726,Sense to gene-Rv2783c
Rev-sRNA-1736,3092182,3092283,Sense to gene-Rv2783c
Rev-sRNA-1737,3092421,3092506,Sense to gene-Rv2783c
Rev-sRNA-1738,3092512,3092544,Sense to gene-Rv2783c
Rev-sRNA-1740,3092627,3092997,Intergenic
Rev-sRNA-1741,3093235,3093361,Sense to gene-Rv2784c
Rev-sRNA-1742,3093370,3093635,Sense to gene-Rv2785c
Rev-sRNA-1743,3093701,3093825,Intergenic
Rev-sRNA-1744,3094755,3094859,Sense to gene-Rv2786c
Rev-sRNA-1746,3097652,3097723,Intergenic
Rev-sRNA-1747,3098909,3098932,Sense to gene-Rv2789c
Rev-sRNA-1751,3100155,3100377,Sense to gene-Rv2791c
Rev-sRNA-1752,3100397,3100449,Sense to gene-Rv2791c
Rev-sRNA-1753,3101627,3101692,Sense to gene-Rv2792c
Rev-sRNA-1754,3101698,3101733,Sense to gene-Rv2792c
Rev-sRNA-1755,3102955,3103025,Sense to gene-Rv2793c
Rev-sRNA-1756,3103139,3103225,Sense to gene-Rv2793c
Rev-sRNA-1758,3103719,3103838,Sense to gene-Rv2794c
Rev-sRNA-1759,3103900,3103944,Sense to gene-Rv2794c
Rev-sRNA-1760,3104345,3104372,Sense to gene-Rv2795c
Rev-sRNA-1761,3104524,3104659,Sense to gene-Rv2795c
Rev-sRNA-1762,3104722,3104793,Sense to gene-Rv2795c
Rev-sRNA-1763,3104849,3104907,Sense to gene-Rv2795c
Rev-sRNA-1765,3105001,3105055,Intergenic
Rev-sRNA-1767,3116068,3116137,Intergenic
Rev-sRNA-1768,3133455,3133579,Sense to gene-Rv2825c
